fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year,month,day,day_of_week,time_bin,trip_distance
6.1,-73.978553,40.777572,-73.971707,40.791909999999994,5,2012,3,17,Saturday,Evening,1.0534781475555401
4.1,-73.999581,40.743953000000005,-74.000019,40.738018,2,2009,3,10,Tuesday,Morning,0.4107347555285381
13.0,-74.00145,40.727677,-74.00319499999999,40.747297,1,2013,5,9,Thursday,Midday,1.3587695525141155
12.5,-73.9812,40.745708,-74.010183,40.715127,5,2009,2,20,Friday,Morning,2.6015673023661465
8.9,-73.980716,40.737793,-73.954617,40.765634000000006,1,2009,5,31,Sunday,Late Night,2.359478439512541
11.0,-73.982885,40.745057,-74.008717,40.714545,1,2014,1,11,Saturday,Evening,2.5048964974715724
4.1,-73.989375,40.756188,-73.9949,40.760546000000005,4,2010,6,16,Wednesday,Evening,0.41749213182548295
6.0,-73.982008,40.756995,-73.99015,40.751098,1,2012,9,25,Tuesday,Evening,0.5896229502675175
8.1,-73.982037,40.756262,-73.978825,40.765092,3,2012,2,16,Thursday,Midday,0.6328672720939617
8.0,-73.978607,40.74495,-73.980638,40.764042,2,2013,6,19,Wednesday,Late Night,1.3234875010667513
4.5,-73.981247,40.780345,-73.976438,40.777275,1,2009,6,4,Thursday,Evening,0.32910908093111374
4.5,-73.983795,40.743457,-73.98984200000001,40.735287,1,2014,7,26,Saturday,Evening,0.6472386964581617
4.5,-73.97721,40.774396,-73.985141,40.769385,1,2012,1,28,Saturday,Evening,0.5404888646365833
7.5,-73.986366,40.747395,-73.992174,40.762405,3,2014,7,13,Sunday,Late Night,1.080790260456841
10.0,-73.959872,40.762337,-73.9836,40.755422,1,2013,1,20,Sunday,Late Night,1.3306436728707627
6.5,-73.953377,40.772655,-73.969045,40.76109,1,2011,12,13,Tuesday,Morning,1.1449439035262263
8.5,-73.973805,40.754728,-73.97818199999999,40.763807,1,2012,6,28,Thursday,Midday,0.6678563683569886
15.5,-73.9745101928711,40.75605392456055,-73.96224212646483,40.77945327758789,1,2015,5,12,Tuesday,Morning,1.739639781139971
10.6,-73.972493,40.749970000000005,-73.975666,40.781887,1,2009,3,30,Monday,Evening,2.2116302640584378
4.9,-74.008032,40.738705,-74.00138299999999,40.74479,5,2010,11,14,Sunday,Midday,0.5458507650521928
3.7,-73.9478,40.7821,-73.9554,40.7798,1,2011,7,2,Saturday,Morning,0.4282259784727027
6.5,-73.994117,40.740267,-74.00850799999999,40.732477,1,2012,7,11,Wednesday,Evening,0.9259823711571299
8.1,-74.010515,40.721395,-73.992817,40.74049,1,2012,5,9,Wednesday,Morning,1.6123296692888165
6.1,-73.972696,40.760049,-73.97712,40.745284000000005,1,2010,2,8,Monday,Midday,1.046176363712958
9.0,-73.970555,40.752285,-73.991692,40.749025,1,2014,8,23,Saturday,Afternoon,1.1291220746545085
13.0,-73.97524,40.78761,-73.980232,40.748422999999995,1,2013,1,7,Monday,Late Night,2.720300017179899
5.7,-73.999022,40.727973,-74.004992,40.728578000000006,2,2010,2,27,Saturday,Night,0.3153899438713703
9.3,-73.97522099999999,40.788061,-73.956813,40.768406,1,2010,12,2,Thursday,Midday,1.66498518727997
10.9,-73.970175,40.7892,-73.962487,40.767171999999995,1,2011,11,21,Monday,Afternoon,1.574340914970001
12.9,-74.008,40.72275,-73.975033,40.755348,2,2009,3,11,Wednesday,Midday,2.837688890952459
5.5,-73.9870834350586,40.74522018432617,-73.99488067626955,40.73455429077149,3,2015,2,24,Tuesday,Evening,0.8424907492396255
6.1,-73.98526700000001,40.73616,-73.969578,40.755227000000005,1,2011,9,18,Sunday,Afternoon,1.5525174040996859
6.5,-73.988437,40.737318,-73.98066999999999,40.730458,1,2013,12,14,Saturday,Afternoon,0.6245516559818809
9.0,-73.996515,40.723812,-73.977923,40.742372,1,2013,1,24,Thursday,Late Night,1.6100653486820673
5.7,-73.97716,40.747024,-73.973395,40.762959,1,2011,3,6,Sunday,Midday,1.1185664073572412
15.5,-73.994058,40.751512,-73.954062,40.780862,1,2014,7,2,Wednesday,Morning,2.914443513659011
16.1,-74.007478,40.705684999999995,-73.974565,40.759232,5,2010,10,4,Monday,Morning,4.081615029106312
5.3,-73.96977,40.765437,-73.956758,40.783658,1,2011,6,18,Saturday,Midday,1.4313413017482268
9.7,-73.98143,40.749658,-74.003778,40.722243,2,2011,6,21,Tuesday,Evening,2.2265407067635277
11.0,-73.962097,40.779442,-73.981272,40.763539,1,2013,10,17,Thursday,Afternoon,1.488058875522382
12.0,-73.952712,40.776695,-73.980315,40.764945,2,2013,3,20,Wednesday,Night,1.6569902639254999
13.3,-73.9939,40.741622,-74.007767,40.712232,3,2012,6,27,Wednesday,Late Night,2.156693730448087
16.5,-73.985732,40.762803000000005,-73.94539,40.814345,5,2012,4,16,Monday,Morning,4.139810689324129
10.1,-73.97051,40.762635,-73.995512,40.743297,1,2011,11,14,Monday,Midday,1.8703301608861398
6.5,-73.970548,40.78882,-73.977818,40.778867,1,2014,6,25,Wednesday,Afternoon,0.7859037272065821
6.5,-73.98656,40.76737,-73.96830200000001,40.76772,1,2012,6,15,Friday,Evening,0.9557854357327826
16.5,-73.95846999999999,40.778177,-73.986232,40.756463,4,2012,6,12,Tuesday,Afternoon,2.088521956974954
5.5,-73.999977,40.743062,-73.991782,40.735312,1,2013,12,26,Thursday,Midday,0.6861823037064514
17.3,-73.9784,40.7627,-74.0082,40.7039,2,2011,10,8,Saturday,Midday,4.35224081531869
8.1,-73.991076,40.751271,-73.98371999999999,40.736621,2,2009,12,9,Wednesday,Morning,1.0830538082102292
9.7,-73.98921800000001,40.759075,-73.956498,40.77122,5,2012,4,20,Friday,Night,1.9069462972446307
8.5,-74.00611500000001,40.706414,-73.997742,40.720858,1,2012,6,21,Thursday,Afternoon,1.0901399417610518
6.5,-73.983908,40.74349,-73.970642,40.764209,2,2009,8,20,Thursday,Night,1.5911433416303187
7.3,-73.97657,40.790518,-74.000097,40.727068,1,2010,9,8,Wednesday,Midday,4.553885219990458
7.3,-74.002279,40.733209,-73.979264,40.737149,1,2010,11,11,Thursday,Evening,1.2353806067120996
15.5,-73.994801,40.750139,-73.96403000000001,40.774304,3,2013,8,10,Saturday,Late Night,2.3198187054375863
9.3,-73.997241,40.72253,-74.007689,40.746979,1,2012,4,10,Tuesday,Morning,1.7757274984476705
7.3,-73.98595999999999,40.777695,-74.006168,40.74848,1,2011,3,20,Sunday,Evening,2.2789485047145908
8.5,-74.00248718261719,40.74454116821289,-73.98399353027344,40.75982666015625,2,2015,2,28,Saturday,Night,1.4327005377789837
10.1,-73.964087,40.77101,-73.980063,40.78371,1,2009,12,1,Tuesday,Midday,1.211965782503363
6.0,-74.002645,40.728651,-74.00458499999999,40.740652,2,2012,9,27,Thursday,Night,0.8354379414648443
8.9,-73.985126,40.753327,-73.961903,40.768567,2,2009,8,3,Monday,Evening,1.6081591561001323
8.5,-73.95404815673827,40.77046203613281,-73.97058868408203,40.788272857666016,1,2015,3,10,Tuesday,Evening,1.5045206986673816
4.0,-73.98282623291014,40.76628494262695,-73.99063110351562,40.77016067504883,1,2015,2,19,Thursday,Morning,0.4884086024332737
6.5,-73.974425,40.76348,-73.962953,40.75745,1,2013,3,29,Friday,Afternoon,0.7308253917241669
5.7,-73.993711,40.731133,-74.00734200000001,40.727564,1,2010,12,1,Wednesday,Midday,0.7551511746571657
12.0,-74.003276,40.738916,-73.97869399999999,40.750663,1,2012,12,11,Tuesday,Afternoon,1.521469294013882
9.7,-74.00742199999999,40.733127,-73.97705699999999,40.726307,1,2012,6,16,Saturday,Night,1.6583339825971362
4.9,-73.995847,40.738737,-74.007597,40.744387,1,2009,1,24,Saturday,Afternoon,0.7285694945833479
7.3,-73.97587299999999,40.75314,-73.980428,40.732238,1,2011,6,30,Thursday,Night,1.463831338881349
8.9,-73.938345,40.803212,-73.967117,40.761773,1,2011,10,1,Saturday,Morning,3.234933664808067
4.5,-73.984262,40.770035,-73.98981500000001,40.762396,1,2012,5,2,Wednesday,Midday,0.6025472071098374
6.5,-73.97670699999999,40.780287,-73.975052,40.790108,2,2010,8,29,Sunday,Afternoon,0.6841090712272399
7.5,-73.980822,40.759296,-73.98514399999999,40.780951,1,2013,5,15,Wednesday,Late Night,1.5133047804265678
7.5,-73.99070739746094,40.73987197875977,-74.00084686279298,40.72582244873047,1,2015,3,20,Friday,Midday,1.1064725584854536
5.5,-73.99279022216798,40.730316162109375,-74.0034408569336,40.724136352539055,1,2015,2,20,Friday,Evening,0.702407124595441
4.1,-74.004613,40.72363,-74.00931,40.715367,1,2009,9,3,Thursday,Late Night,0.6216869113926805
5.3,-74.000003,40.737055,-73.995428,40.728807,4,2010,1,2,Saturday,Midday,0.6182124090808401
6.5,-73.957785,40.768957,-73.974387,40.76192,6,2011,10,19,Wednesday,Evening,0.9956508926476096
11.3,-73.983324,40.759164,-74.010265,40.719871000000005,1,2009,10,31,Saturday,Midday,3.0595652199942944
4.1,-73.975124,40.755913,-73.974463,40.75998,2,2011,4,9,Saturday,Morning,0.28314146776756227
7.3,-73.99238100000001,40.749176,-73.973049,40.764105,1,2009,12,29,Tuesday,Late Night,1.4449747979733316
3.7,-73.993263,40.727757,-73.99235300000001,40.73262,2,2011,7,20,Wednesday,Late Night,0.3393831322688121
16.5,-73.95398,40.767062,-73.986522,40.755157,1,2014,8,8,Friday,Evening,1.8914074584910447
9.5,-73.991037,40.745342,-74.005657,40.726242,5,2014,2,26,Wednesday,Midday,1.5256823964932684
6.9,-73.993678,40.736907,-73.984597,40.754072,1,2010,5,15,Saturday,Evening,1.2777831457806639
6.5,-73.997455,40.724828,-73.985158,40.725568,1,2011,12,21,Wednesday,Evening,0.645964599476259
10.0,-73.977414,40.779269,-73.970937,40.755994,1,2014,5,21,Wednesday,Morning,1.6435772936854383
16.9,-74.015656,40.711138,-73.957099,40.761978000000006,1,2010,12,17,Friday,Late Night,4.662615397067826
4.5,-73.99891,40.734238,-74.003798,40.736927,1,2013,3,31,Sunday,Afternoon,0.31625799614752864
14.1,-73.98756,40.776352,-73.977238,40.753042,5,2009,9,12,Saturday,Afternoon,1.6988382749484359
9.0,-73.99355,40.750003,-73.978771,40.740728,1,2009,1,23,Friday,Evening,1.0046387239530878
12.9,-73.962848,40.762918,-74.005675,40.726717,1,2012,3,23,Friday,Night,3.3590984681830665
7.7,-73.96000500000001,40.813803,-73.97537,40.78522,2,2011,8,18,Thursday,Afternoon,2.132279555255202
8.0,-73.99314,40.753235,-73.982295,40.757743,1,2014,3,7,Friday,Afternoon,0.6474932705569979
5.3,-73.990257,40.743557,-73.983825,40.761082,1,2012,7,15,Sunday,Late Night,1.256867340008072
12.0,-73.99078,40.73048,-73.97691,40.76462,1,2014,8,2,Saturday,Afternoon,2.468199913646163
4.5,-73.991919,40.739355,-74.005248,40.741342,2,2010,1,15,Friday,Evening,0.7111983288136201
6.1,-73.999862,40.743357,-73.987472,40.763455,2,2010,9,7,Tuesday,Evening,1.5326926779389007
4.9,-73.963238,40.770703999999995,-73.949694,40.768683,1,2009,4,23,Thursday,Evening,0.7223891335241587
18.5,-73.959877,40.779405,-74.002537,40.728855,3,2014,5,18,Sunday,Midday,4.145629201875601
6.9,-73.963041,40.772428999999995,-73.962361,40.758935,2,2010,2,26,Friday,Evening,0.9330816834369723
5.3,-73.997443,40.72477,-74.005935,40.714827,2,2011,12,15,Thursday,Afternoon,0.818412523411246
9.7,-73.97313,40.744062,-74.002195,40.738115,1,2011,6,24,Friday,Evening,1.5761470438952212
13.5,-73.98,40.745828,-74.00660699999999,40.728695,1,2013,10,29,Tuesday,Midday,1.828125582569711
7.3,-73.985066,40.748451,-73.98034399999999,40.726951,1,2009,5,1,Friday,Late Night,1.506028191727396
4.9,-73.96408199999999,40.757148,-73.974882,40.7584,1,2011,3,5,Saturday,Midday,0.5718512816487569
4.5,-73.947771,40.790232,-73.950949,40.783149,1,2011,9,28,Wednesday,Afternoon,0.516888493136205
9.0,-73.980007,40.765617,-73.97296700000001,40.785582,1,2013,10,24,Thursday,Evening,1.427869382866196
4.9,-73.984236,40.780358,-73.984236,40.780358,1,2012,1,13,Friday,Midday,0.0
4.1,-73.99263,40.744401,-73.997907,40.741165,1,2011,4,5,Tuesday,Midday,0.3554097530845397
10.0,-73.960817,40.761177,-73.980327,40.739329999999995,1,2014,6,24,Tuesday,Afternoon,1.8225801246227296
12.5,-73.986475,40.734759999999994,-73.961065,40.764945,1,2013,8,23,Friday,Evening,2.473739674575214
3.3,-73.992503,40.724462,-73.989952,40.729333,2,2009,3,24,Tuesday,Morning,0.36211340069768266
5.3,-73.99239200000001,40.743334999999995,-74.002685,40.733788,5,2011,6,10,Friday,Evening,0.8518052207794036
14.1,-73.988862,40.730963,-73.971253,40.786992,1,2011,1,5,Wednesday,Night,3.979658196065748
11.5,-73.98924255371094,40.76289367675781,-73.9920196533203,40.73776626586913,1,2015,5,6,Wednesday,Evening,1.742318385318077
9.3,-73.985545,40.778415,-73.994753,40.750318,1,2010,11,21,Sunday,Midday,2.0003484616762996
17.3,-74.00215899999999,40.70691,-73.955461,40.745998,1,2009,7,3,Friday,Night,3.6433982221849592
15.0,-73.988514,40.737345,-73.977112,40.755369,4,2012,9,14,Friday,Afternoon,1.381059324024182
14.9,-73.992278,40.749626,-74.01131099999999,40.703945,1,2011,8,23,Tuesday,Morning,3.3100547277395833
6.0,-73.97334000000001,40.744035,-73.97334000000001,40.744035,3,2013,2,8,Friday,Night,0.0
12.9,-73.97028900000001,40.759756,-73.962132,40.758818,1,2010,9,4,Saturday,Midday,0.4318177457347142
11.7,-73.99935,40.73887,-73.981987,40.777805,1,2012,6,10,Sunday,Late Night,2.839656897909434
6.9,-73.995863,40.759594,-73.980397,40.781444,2,2012,5,25,Friday,Night,1.7130267458433583
6.1,-73.98773,40.750029999999995,-73.97214,40.759992,1,2012,1,23,Monday,Morning,1.0675674557105541
6.9,-73.973037,40.795097,-73.95142,40.793543,1,2012,5,12,Saturday,Evening,1.1358936823386085
4.1,-73.984312,40.750145,-73.980683,40.759992,1,2010,4,20,Tuesday,Morning,0.7064205919394455
3.3,-73.986166,40.730796000000005,-73.991135,40.726135,1,2012,9,2,Sunday,Evening,0.41403442078051
10.5,-73.984418,40.750142,-73.989974,40.722152,1,2009,12,26,Saturday,Night,1.9557954252099574
6.5,-73.973496,40.75704,-73.955425,40.766081,1,2010,6,1,Tuesday,Morning,1.133473022369381
8.5,-73.975323,40.741978,-73.98710200000001,40.722565,1,2009,1,10,Saturday,Evening,1.4763832830727708
6.5,-73.948782,40.785044,-73.96628199999999,40.79326,2,2014,12,15,Monday,Evening,1.077244377335371
11.7,-73.975512,40.761447,-73.983363,40.726351,2,2010,6,11,Friday,Afternoon,2.4596315517588256
6.1,-73.989627,40.719082,-74.008953,40.725937,1,2010,5,4,Tuesday,Late Night,1.1174136372572563
6.0,-73.99189399999999,40.738617,-73.980092,40.737446000000006,1,2013,6,19,Wednesday,Midday,0.6231728735735158
13.0,-73.985787,40.72691,-73.989935,40.756837,1,2014,12,20,Saturday,Late Night,2.0792544809193534
5.0,-73.98196,40.7655,-73.979605,40.755532,2,2013,10,3,Thursday,Morning,0.6997061353768647
6.1,-73.995838,40.74109,-74.012833,40.74986,1,2010,10,13,Wednesday,Morning,1.0764516023337591
5.3,-73.98917900000001,40.743717,-73.998825,40.730656,1,2009,10,28,Wednesday,Night,1.034179758957641
10.9,-74.007243,40.72742,-74.015168,40.726335,1,2010,7,14,Wednesday,Night,0.42170327421328874
14.0,-73.991599,40.749126,-73.987576,40.721187,2,2012,11,17,Saturday,Evening,1.9419743765185744
7.7,-73.96842600000001,40.759265,-73.98155600000001,40.776025,1,2009,6,21,Sunday,Late Night,1.3465778768192371
8.0,-73.98263399999999,40.746098,-74.000863,40.76275,1,2012,12,13,Thursday,Morning,1.494761746566084
7.3,-73.953474,40.771598,-73.972248,40.757051,1,2011,1,28,Friday,Night,1.4056022744655097
12.0,-74.005638,40.725674,-73.98195799999999,40.762602,2,2014,7,8,Tuesday,Night,2.836829599057294
7.3,-73.991163,40.717442,-73.997063,40.725007,5,2010,7,23,Friday,Midday,0.6072106789961943
8.1,-73.945972,40.773427000000005,-73.97162800000001,40.753625,1,2009,12,10,Thursday,Midday,1.9170402266879996
14.5,-73.992962,40.72774,-73.991363,40.728295,1,2011,5,8,Sunday,Late Night,0.09209324622519277
6.5,-73.98049,40.753127,-73.991102,40.750512,1,2012,3,14,Wednesday,Midday,0.5841288694428003
8.5,-73.972252,40.762132,-73.976007,40.776202000000005,1,2011,11,1,Tuesday,Evening,0.9918628135735704
9.3,-73.97926,40.767015,-73.97106,40.7835,1,2011,1,11,Tuesday,Afternoon,1.2172069826711804
2.9,-74.002267,40.739663,-73.99745300000001,40.73757,5,2009,12,3,Thursday,Night,0.29058153130868136
8.1,-73.964753,40.763822,-73.945325,40.77408,1,2009,1,21,Wednesday,Morning,1.2393760884067375
10.0,-74.007577,40.740843,-74.000068,40.723078,1,2012,10,12,Friday,Evening,1.2889477012513193
6.9,-73.965747,40.762172,-73.982862,40.748552,2,2009,10,11,Sunday,Night,1.2993052681074657
16.1,-73.998228,40.722822,-73.955138,40.783514,2,2012,3,8,Thursday,Morning,4.761727840531327
5.0,-73.96667,40.794002,-73.973609,40.794442,1,2013,12,21,Saturday,Afternoon,0.36425762118540317
11.5,-73.993865,40.745815,-73.976202,40.75651,1,2013,10,22,Tuesday,Morning,1.1836165280014086
9.3,-73.952596,40.776702,-73.97413399999999,40.795786,1,2009,11,28,Saturday,Late Night,1.7345212104730585
6.0,-74.00192,40.745903000000006,-74.008188,40.731045,1,2014,6,25,Wednesday,Morning,1.0778236528107517
7.7,-73.958973,40.777584999999995,-73.95435,40.789749,2,2009,9,15,Tuesday,Midday,0.8746128740505925
4.9,-73.98158000000001,40.78413,-73.988529,40.774268,1,2011,1,31,Monday,Evening,0.7723730372457694
6.5,-73.970742,40.779707,-73.970742,40.779707,1,2013,9,23,Monday,Morning,0.0
5.0,-73.998442,40.741834999999995,-74.00277,40.733455,5,2013,10,23,Wednesday,Late Night,0.6217958761656814
5.7,-73.987022,40.740585,-74.000713,40.74786,1,2011,7,27,Wednesday,Late Night,0.8754394434468893
10.1,-73.978262,40.763003000000005,-73.961588,40.78,1,2010,7,17,Saturday,Midday,1.463096459817034
10.9,-73.961338,40.764824,-73.989731,40.751517,3,2010,6,13,Sunday,Midday,1.7475310142645473
8.9,-74.014476,40.706191,-74.00041999999999,40.740636,1,2010,1,23,Saturday,Midday,2.491287229823067
9.3,-74.001898,40.71939,-73.98366999999999,40.711937,1,2011,8,30,Tuesday,Night,1.0846993604769846
4.5,-73.99098000000001,40.73015,-73.998985,40.734307,5,2011,5,8,Sunday,Evening,0.5081192922609782
9.3,-73.99772,40.751762,-73.97765799999999,40.77615,2,2010,7,29,Thursday,Late Night,1.9854766839137548
11.0,-73.995183,40.717895,-73.981905,40.746192,1,2013,5,13,Monday,Morning,2.075180382484614
6.0,-73.995133,40.739345,-74.007885,40.747535,3,2013,8,8,Thursday,Morning,0.875167132197378
4.1,-73.98429499999999,40.739992,-73.97754499999999,40.735452,2,2012,1,16,Monday,Evening,0.4725476149666547
13.0,-73.987701,40.754774,-73.95025,40.77992,1,2014,12,28,Sunday,Morning,2.619196831549519
6.0,-73.99171447753906,40.75017547607422,-73.9865951538086,40.75574111938477,1,2015,3,22,Sunday,Evening,0.4687222886821668
10.1,-73.98231,40.776868,-73.961605,40.81079,1,2010,4,13,Tuesday,Morning,2.5820769324133903
4.1,-73.975117,40.761003,-73.96842,40.75992,2,2010,6,5,Saturday,Afternoon,0.35840475862096577
6.0,-73.98957061767578,40.74730682373047,-73.98278045654298,40.76225280761719,6,2015,2,8,Sunday,Late Night,1.092177434047864
4.5,-73.982849,40.757697,-73.971711,40.752654,1,2011,4,23,Saturday,Night,0.6791858169651915
9.3,-74.008022,40.747105,-74.00450500000001,40.724207,1,2012,8,30,Thursday,Evening,1.5928758316415204
7.3,-73.98145699999999,40.762868,-73.965462,40.755228,1,2012,3,18,Sunday,Evening,0.9897066741583904
5.7,-73.984172,40.74014,-73.973385,40.752062,1,2010,10,28,Thursday,Morning,0.9987436364014297
12.9,-73.97568299999999,40.791922,-73.934687,40.847182,1,2012,2,4,Saturday,Late Night,4.378952687843515
8.5,-73.979697,40.784062,-73.954157,40.770848,1,2012,3,15,Thursday,Night,1.6184976975378647
17.0,-73.954894,40.789106,-73.975514,40.761371,1,2014,9,30,Tuesday,Midday,2.1992799523548787
9.7,-73.991525,40.73851,-73.987595,40.719815,1,2012,4,24,Tuesday,Evening,1.3080676215207039
3.5,-73.990663,40.73614,-73.99233000000001,40.733915,1,2013,10,5,Saturday,Morning,0.17678939060028945
11.7,-73.975949,40.749679,-73.949702,40.761787,1,2009,9,3,Thursday,Evening,1.6085070496654001
13.0,-73.9837417602539,40.7423210144043,-73.95463562011719,40.77317810058594,1,2015,1,5,Monday,Night,2.620465904305936
7.7,-73.98796,40.764897,-73.97841700000001,40.752263,5,2010,2,28,Sunday,Evening,1.005765869087752
12.5,-74.010085,40.721,-73.99492,40.75016,1,2013,2,7,Thursday,Midday,2.16568614186007
14.9,-73.950443,40.786552,-73.998008,40.741883,1,2010,2,13,Saturday,Evening,3.9652519832633333
5.7,-73.99303,40.748383,-73.99597299999999,40.7591,5,2010,8,26,Thursday,Evening,0.7563716617403797
9.5,-73.965038,40.761796,-73.97757299999999,40.757928,2,2013,12,15,Sunday,Midday,0.7084108547221405
10.1,-73.961743,40.760525,-73.989161,40.764462,1,2011,8,11,Thursday,Evening,1.4605092046416035
8.5,-74.00658100000001,40.732392,-74.003147,40.755403,1,2014,3,9,Sunday,Midday,1.600135152001112
8.9,-73.991157,40.770505,-73.979549,40.754666,1,2009,9,10,Thursday,Night,1.2517458385841875
17.0,-73.999087,40.721532,-73.984258,40.746287,1,2014,9,3,Wednesday,Midday,1.878478948806192
3.3,-73.982762,40.771629,-73.986538,40.769945,1,2011,9,20,Tuesday,Evening,0.22931211789607983
3.5,-73.993267,40.736904,-73.995046,40.739729,2,2014,3,4,Tuesday,Afternoon,0.2162829513366823
8.0,-73.972599,40.781005,-73.9824,40.762327,2,2014,7,28,Monday,Midday,1.388776911251
15.7,-74.011593,40.70799,-73.991223,40.750358,1,2009,7,21,Tuesday,Morning,3.1157807320806423
8.5,-73.98164,40.770506,-73.967425,40.761691,1,2014,5,11,Sunday,Evening,0.961462115463345
6.5,-73.99591,40.727862,-73.99085,40.748705,1,2012,8,15,Wednesday,Midday,1.4643632825078339
13.7,-73.987755,40.72108,-73.956811,40.745608,2,2011,8,1,Monday,Late Night,2.344669186696582
7.3,-74.003881,40.725772,-73.99191400000001,40.749441999999995,1,2011,8,21,Sunday,Midday,1.7514403309973974
7.5,-73.98561099999999,40.759605,-73.990381,40.752827,3,2013,1,28,Monday,Midday,0.5307344036600893
16.5,-73.948849,40.784317,-73.98869300000001,40.723077,2,2010,5,7,Friday,Evening,4.717566541208531
7.7,-73.969287,40.760717,-73.980148,40.734717,3,2010,3,18,Thursday,Afternoon,1.8843548725956216
5.3,-73.989665,40.75683,-73.999555,40.749027000000005,1,2012,8,16,Thursday,Midday,0.7474579602851298
14.5,-73.986762,40.77119,-73.99070999999999,40.74631,6,2014,12,2,Tuesday,Midday,1.7315216886114537
16.5,-73.97372299999999,40.782928000000005,-74.0102,40.720227,1,2011,6,29,Wednesday,Morning,4.7345714582303495
8.9,-74.005707,40.737987,-74.015585,40.704773,1,2010,9,18,Saturday,Late Night,2.3525842194757898
5.5,-73.99732208251955,40.70888137817383,-73.99732208251955,40.70888137817383,1,2015,5,21,Thursday,Evening,0.0
9.0,-73.95677185058595,40.779121398925774,-73.97222137451173,40.79729843139648,1,2015,2,5,Thursday,Night,1.4935808727625095
4.1,-73.9666,40.7614,-73.9708,40.765,1,2011,8,29,Monday,Afternoon,0.3319537416956967
5.7,-73.975512,40.749083,-73.977887,40.761403,5,2010,8,27,Friday,Afternoon,0.8603109168243728
6.5,-73.994192,40.745728,-73.98340300000001,40.730142,1,2010,4,29,Thursday,Late Night,1.2161009895057406
7.7,-73.96969399999999,40.762189,-73.951761,40.769271999999994,2,2010,12,16,Thursday,Morning,1.0584455586278876
9.5,-73.984813,40.748195,-74.000033,40.71911,2,2014,1,1,Wednesday,Night,2.161933791991317
4.1,-73.970228,40.753079,-73.976884,40.743333,3,2012,4,29,Sunday,Midday,0.7582218995126511
4.5,-73.98363,40.766433,-73.974315,40.763345,1,2010,4,7,Wednesday,Afternoon,0.5321443163224487
13.7,-73.991538,40.749753000000005,-73.973037,40.760342,1,2009,12,15,Tuesday,Midday,1.2137147992831865
7.0,-73.989308,40.742739,-73.984133,40.730255,1,2014,9,30,Tuesday,Evening,0.9041651339205762
12.0,-73.964272,40.764406,-73.966062,40.793518,2,2014,2,12,Wednesday,Afternoon,2.013748076327196
6.9,-73.94899699999999,40.788543,-73.95999,40.763242,1,2009,9,30,Wednesday,Morning,1.8404368434724003
14.5,-73.963954,40.808271000000005,-73.974345,40.763063,1,2009,11,13,Friday,Afternoon,3.1707156314576066
7.3,-73.983632,40.760525,-73.999965,40.738023,1,2012,4,28,Saturday,Afternoon,1.7743986917833865
10.0,-73.992777,40.739755,-74.004852,40.722467,1,2014,11,5,Wednesday,Morning,1.3515618600448214
9.3,-73.93417,40.802243,-73.94355999999999,40.809438,1,2011,4,25,Monday,Evening,0.6988270509067218
5.7,-73.998785,40.749568,-73.98304,40.743098,1,2010,5,10,Monday,Afternoon,0.9376683629749735
12.0,-73.994077,40.751492,-73.97519799999999,40.759652,1,2013,3,6,Wednesday,Morning,1.1377007177568395
3.7,-73.947872,40.77467,-73.951645,40.77758,1,2012,2,19,Sunday,Evening,0.2817920920705024
10.0,-73.97881600000001,40.744974,-73.98543599999999,40.721868,1,2014,9,13,Saturday,Late Night,1.6337609375608058
9.7,-73.989272,40.73493,-73.981475,40.758783,1,2010,10,15,Friday,Afternoon,1.6979716336471622
7.5,-73.9710693359375,40.75746154785156,-73.95919036865234,40.77162170410156,1,2015,3,21,Saturday,Evening,1.1592305964983962
5.3,-74.006507,40.732399,-73.99396899999999,40.734477000000005,2,2012,8,30,Thursday,Late Night,0.6719954972193436
6.9,-73.99159300000001,40.749638,-73.973147,40.761577,2,2010,9,10,Friday,Morning,1.269931431264884
11.0,-73.954198,40.764013,-73.967729,40.765828000000006,1,2013,6,19,Wednesday,Midday,0.7191532149260664
18.0,-74.00367,40.737537,-73.968682,40.761632,2,2013,7,1,Monday,Evening,2.4751301166798556
6.1,-73.98010699999999,40.748521999999994,-73.981475,40.759763,1,2012,6,11,Monday,Morning,0.7800195170584084
13.7,-73.98496,40.763303,-73.95405699999999,40.766442,3,2010,12,23,Thursday,Evening,1.6317632750171656
16.9,-73.9455,40.7806,-73.9766,40.7783,2,2011,11,23,Wednesday,Midday,1.6349788785853985
18.0,-73.954258,40.778997,-73.943217,40.833377,2,2013,9,5,Thursday,Evening,3.8016403911975085
13.0,-73.997658,40.754082,-73.997658,40.754082,1,2013,9,17,Tuesday,Midday,0.0
10.5,-73.977085,40.759362,-73.983497,40.744027,2,2013,7,10,Wednesday,Afternoon,1.1114973042040919
15.0,-73.98810577392578,40.75800704956055,-73.97046661376955,40.74928665161133,1,2015,4,18,Saturday,Evening,1.1025135099219494
8.0,-73.996302,40.748546999999995,-73.989685,40.757837,1,2013,1,19,Saturday,Evening,0.7293966949023408
5.3,-73.975362,40.755488,-73.980087,40.744941,1,2010,7,6,Tuesday,Midday,0.7695991734431524
15.0,-73.98273468017578,40.74222183227539,-74.00458526611328,40.70719909667969,1,2015,3,17,Tuesday,Evening,2.676860515907842
